smiles,cid
CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,3034010
CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,119607
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl,101526
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl,60560
CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,3324
C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,150311
CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,123606
CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,130881
C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,5282242
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@H](C(C)C)C(=O)O,5284633
CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C.Cl,64764
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)OCCO)OCCO)O)O)O)O)O)O,5486699
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,13789
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,65999
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O,5484727
CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,3002190
CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3,60857
COC(=O)N/N=C/C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-],135511839
CC1=NC=C(N1CC(C)O)[N+](=O)[O-],71815
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O.CS(=O)(=O)O,119525
C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,5042
CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,60196281
C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F.Cl,56207
CCCC1=NC=CC(=C1)C(=S)N,666418
CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,2577
CC1=C(C(=O)C(=C(N1)C)Cl)Cl,18087
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,3599
C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],9556529
CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl.Cl,54360
C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,4236
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,5732
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,5284627
CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F.CS(=O)(=O)O,9588170
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+],16759173
CC(C)C[C@@H](CC(=O)O)CN,5486971
CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,9881626
CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,60699
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC.C(C(C(=O)O)O)(C(=O)O)O,16667738
CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC,135409453
CCC1=C(C2=CC3=NC(=CC4=NC(=C(C5=NC(=C(C5=C([O-])[O-])C)C=C1[N-]2)CC(=O)[O-])C(C4C)CCC(=O)[O-])C(=C3C=C)C)C.[Na+].[Na+].[Na+].[Cu+2],23725082
CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,10206
CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,5475
C1CCC(C1)CCCCCCCCCCCCC(=O)NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)CCCCCCCCCCCCC4CCCC4,6708773
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,6293
CC(CC1=CC=C(C=C1)O)N.Br,9377
COC1=CC(=CC(=C1)OC)OC,69301
CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,1549992
CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C,86472
CCOC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=C4C=C(C=CC4=NC=C3)OC,6975516
C1=CC2=C(C(=C1)O)C(=O)C3=C([C@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO,12305761
C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N)N)N,470999
C[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@@H]2CC([C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H](C=C(O4)C(=O)[O-])O)O)O)NC(=O)C)C(=O)[O-])CO)OC5[C@@H]([C@H]([C@@H](OC5C(=O)[O-])OC6[C@H]7CO[C@H](O7)[C@@H]([C@H]6O)NS(=O)(=O)[O-])O)O)NC(=O)C.[Na+].[Na+].[Na+].[Na+],60196282
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,60198
C=CCSSSCC=C,16315
COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F,3058754
CC(=O)OC1=CC=CC(=C1OC(=O)C)C(=O)O,68093
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,969516
C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1.Cl,60196284
C([C@H](C([C@@H](CO)O)O)O)O,94154
C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,440936
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,26447
C1=NC2=C(N1)C(=O)NC=N2,135398638
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,10712
C[C@@]12CC[C@H]3[C@]([C@@]14[C@H](O4)C(=O)O[C@H]2C5=COC=C5)(C(=O)C[C@@H]6[C@@]37COC(=O)C[C@@H]7OC6(C)C)C,179651
CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,222284
CCCCCCCCCCCCCCCCCCOCC(CO)O,3681
CN1CC(=O)NC1=N,137319715
CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC=C.[Na+],23677058
CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,197066
C[C@@H]([C@@H](C1=CC=CC=C1)O)N(C)C,64782
C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,135398641
CC1=C(C(=CC=C1)C(=O)O)O,6738
CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)C(CO)N)O)O)O)O)N,20054942
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O,60496
CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,3515
CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,5284507
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,5358
C[C@H]1/C=C\C=C(/C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)\C,57507834
C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C,441082
CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,3747
CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)CCC2(C)C)C)\C)\C)/C)/C,5281227
CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,5078
CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O,146571
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,5002
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,222786
CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O,64715
CNCC1=CC=CC=C1.Cl,9855548
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,71777
CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC\4(C(C5C6(C(C(C(=N6)/C(=C\7/C(C(C(=N7)/C=C\8/C(C(C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3],20055083
C1[C@H](ON=C1Cl)[C@@H](C(=O)O)N,294641
CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,5282521
[Li+].C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)[O-],23714647
C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,5161
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)[S-])O)O)O)O.[Au+],454937
CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCCN=C(N)N)O.OS(=O)(=O)O.OS(=O)(=O)O,60196285
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,17513
C(=NN)(N)N.C(=NN)(N)N.OS(=O)(=O)O,2734952
C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+],23681107
CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C.C(=C\C(=O)O)\C(=O)O,5388977
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,4737
CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,135398745
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,5280489
C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,676166
C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,135398658
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,5789
CC1=NC=C(C(=C1O)C=O)CO,1050
CNC[C@@H](C1=CC(=C(C=C1)O)O)O,5816
CC(C)(CO)[C@H](C(=O)NCCCO)O,131204
CCCCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,63047
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4.O.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O,52994022
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,2712
C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,5734
COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.OS(=O)(=O)O,16757820
C1=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)OC2=NC1=N,25051
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,4616
CCCCC(CC)COC(=O)C1=CC=CC=C1O,8364
CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O.Cl,64710
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3,50942
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,6024
C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,60464
C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,27661
C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,19648
C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3.[Na+],23663400
C1[C@@H](O[C@@H](S1)CO)N2C=CC(=NC2=O)N,73339
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,15232
CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O.Cl,63013
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)O)O)(C(=O)C)O)N)O,443831
CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21,1549008
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-].[Na+].[Na+],9885981
C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,6057
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,5997
CC(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],23894
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,444254
CC(=O)O[C@@H]1CC2CCC1(C2(C)C)C,442460
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C,11876263
CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,8271
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,4506
CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,8633
C/C=C/1\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3,854026
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,5284557
CC1=CC(=CC=C1)OC(=O)C,67406
CC1OC(OC(O1)C)C,31264
CCCCCCCCCCCCCCCCO,2682
CCCCCCCCCCCCCCCCCCO,8221
CCCCCCCCCCCCCCCCCCCCCCO,12620
C(CC(=O)O)C(=O)O,1110
CC1=CC(=C(C=C1)C(C)C)O,6989
C(C(Cl)(Cl)Cl)(O)O,2707
C1=CC(=CC=C1N)N,7814
COC(=O)C1=CC=C(C=C1)O,7456
CC(C)(C)C1=CC=C(C=C1)O,7393
C1=CC=C(C=C1)NN.Cl,60962
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,7187
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,16666
CCCOC(=O)C1=CC=CC=C1,16846
CC1=CC(=C(C=C1Cl)C(C)C)O,6982
CCCCCCCCCCCCSCCOCCO,61574
C(C(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-],6518
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,40326
C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],6282
CC(C)(C(Cl)(Cl)Cl)O,5977
CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O,68310
C1=CC(=CN=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(COC(=O)C3=CN=CC=C3)O)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5,25495
C1=CC=C(C=C1)NNC(=O)N,61002
COC1=CC(=CC(=C1OC)OC)C(=O)N2CCOCC2,12478
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I,8522
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+],23706212
COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O,19988
C1=CC(=C(C=C1[C@H](CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,12305037
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,3487
C1(C(C(C(C(C1O)O)O)O)O)O,892
C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O,11850
C(C(CO)(CO)N)O,6503
CC1(CCC(CC1)C(C)(C)O)O,6651
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,5564
C1C[C@@H](OC1)N2C=C(C(=O)NC2=O)F,288216
CCC1(C(=O)NC(=O)NC1=O)CC,2294
CC(=O)OC1=CC=C(C=C1)C2(C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC(=O)C,8269
C1=CC=C2C(=C1)C(=NN=C2NN)NN,10230
CC(C(=O)NCC(=O)O)S,5483
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,5284607
C=CCCCCCCCCC(=O)O,5634
C(C(C(=O)O)N)SCC(=O)O,1080
CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,5281915
CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,3608
CSCCC(C(=O)O)N,876
C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,4674
CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,9330
CC(C)CCOC(=O)/C=C/C1=CC=C(C=C1)OC,1549789
CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl,92876
C[Se]CCC(C(=O)O)N,15103
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,3958
C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O,3037556
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,9564
COC1=CC=C(C=C1)/C=C/C(=O)O,699414
CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,11061
CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC,7183
CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N,5480
C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F,337359
CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,60490
C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,38409
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O,5281078
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@@H]2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,10885665
CCOC1=CC=C(C=C1)NC(=C)NC2=CC=C(C=C2)OCC,17756783
CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,33255
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,2118
CN1[C@H]2CC[C@@H]1[C@H]([C@@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC.Cl,15558682
CC(C)[C@H](C(=O)O)N,71563
C1=CC(=C(C=C1N)O)C(=O)[O-].[Na+],2724368
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,3337
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)C[C@@H](C4=CC(=O)C=C[C@]34C)F)O,5876
CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NN3CCCCCC3,32778
C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,14868
COC(=O)C1=CN=CC=C1,7151
CNC1(CCCCC1=O)C2=CC=CC=C2Cl,3821
CC(=CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,5282219
CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C.Cl,117965
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],6093170
C1=CC=C(C=C1)C(=O)NCC(=O)O,464
C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O.O,54680691
CC(C12CC3CC(C1)CC(C3)C2)N.Cl,15165
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,4763
CC(C)CC1C(=O)N(C(=S)N1)CC=C,3032361
CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,135413523
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(CC=C)O)CCC4=CCCC[C@H]34,235905
CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,31477
C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,7232
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,5877
CC1=CC(=C(C=C1C2=CC(=C(C=C2C)OI)C(C)C)C(C)C)OI,11088
CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,14878
CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,2893
C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,30951
C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+],32343
