pc_result_tag,sid,cid,PUBCHEM_EXT_DATASOURCE_SMILES,activity_outcome,activity_score,activity_url,assay_data_comment,activity_summary,antagonist_activity,antagonist_potency,antagonist_efficacy,viability_activity,viability_potency,viability_efficacy,sample_source
2334,144205887,14130,CCOC1=CC=C(C=C1)NC(=O)CC(C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2335,144205888,82325,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C.Cl.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2336,144205889,5282409,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2337,144205890,23603,C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2338,144205891,3033877,CCCCCCCC(=O)OCC(CO)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2339,144205892,12004215,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N.CC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2340,144205893,9046,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2341,144205894,5311071,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2342,144205895,3034287,CCN(CC1=CN=C(C=C1)Cl)/C(=C/[N+](=O)[O-])/NC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2343,144205896,37907,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl,Active,47.0,,,active antagonist,active antagonist,13.3332,-75.1398,inactive,,0.0,RIEDEL
2344,144205897,8313,C(C(Cl)(Cl)Cl)(NC(=O)NC(C(Cl)(Cl)Cl)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2345,144205898,15583,C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)CBr,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2346,144205899,65651,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2347,144205900,4807,C1=CC=C(C(=C1)C=O)C=O,Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,26.6032,-38.0005,FLUKA
2348,144205901,38072,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,active agonist,29.8493,361.212,FLUKA
2349,144205902,441375,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2350,144205903,12008,CC1=CC(=C(C=C1)Cl)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2351,144205904,21414,CCCCCCCCCCC(CCCCCCCC)CO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2352,144205905,1623625,CCCCC/C(=C\C1=CC=CC=C1)/C=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2353,144205906,9873,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2354,144205907,9509,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2355,144205908,43961,C1=CC=C(C(=C1)CN)SC2=CC=CC=C2CO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2356,144205909,6950248,C[C@@H](CN(C)C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2357,144205910,2728761,C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.Cl.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Maybridge
2358,144205911,137601,CCCC1=CC=C(C=C1)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2359,144205912,55251,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2360,144205913,8138,COC(=O)CCCCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2361,144205914,8797,CC1=CC=C(C=C1)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2362,144205915,2723920,C1(=NC(=O)NC(=O)N1)C(=O)[O-].[K+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2363,144205916,71668,C1=CC(=C[N+](=C1)[O-])CO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2364,144205917,31593,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2365,144205918,7402,CCC1=CC=C(C=C1)S(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2366,144205919,8820,C(C#N)C(=O)NN,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive agonist,,,SigmaAldrich
2367,144205920,9370,C1=C(C=C(C(=C1I)O)I)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,28.1796,-44.024,SigmaAldrich
2368,144205921,8026,CCON=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2369,144205922,17113,CC1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,Inconclusive,20.0,,,active agonist,active agonist,2.7644,93.8317,inactive,,0.0,SigmaAldrich
2370,144205923,5284343,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@H](O2)C(Cl)(Cl)Cl)O)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2371,144205924,9849425,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.OS(=O)(=O)O,Active,51.0,,,active antagonist,active antagonist,11.0053,-103.414,active agonist,9.43918,444.292,SigmaAldrich
2372,144205925,6581,C=CC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2376,144205929,33039,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2377,144205930,88836,CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C,Inconclusive,20.0,,,active agonist,active agonist,5.5157,65.7921,inactive,,0.0,SigmaAldrich
2378,144205931,243274,CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2379,144205932,62531,CC1=CC(=C(C(=C1)N2N=C3C=CC(=CC3=N2)Cl)O)C(C)(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2380,144205933,64184,C1C2CC3CC(C2)(CC1C3=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2381,144205934,33919,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2382,144205935,16683083,S=[Sb](=S)S[Sb](=S)=S,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2383,144205936,16258,C1=CC=C2C(=C1)C(=O)NC(=O)O2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2384,144205937,68610,C1=CC(=CC=C1C(=O)O)OCCCOC2=CC=C(C=C2)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2385,144205938,80196,C1=C(C=C(C=C1O)O)O.O.O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2386,144205939,10569,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2387,144205940,14017587,CC(=O)N[C@H]([C@H](CC(=O)C(=O)O)O)[C@H]([C@@H]([C@@H](CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2388,144205941,16682999,C1=C(C=C2C(=C1O)O[Bi]O2)C(=O)O.O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2390,144205943,71484,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C.[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2391,144205944,23667639,CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)[O-])C.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2393,144205946,135818273,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1/C=C/C2=C(C=C(C=C2)C(=N)N)O)C(=N)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2395,144205948,446925,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2396,144205949,14525,CC1(C2CCC(C2)(C1=O)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2397,144205950,157355,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2398,144205951,16682734,C1=CC=C2C(=C1)C(=O)O[Bi]O2.O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2399,144205952,38882,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2400,144205953,23665772,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2401,144205954,25798,CN(C)CCS.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2402,144205955,6585,CC(=O)OO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2403,144205956,9549168,CC(=O)O.C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2404,144205957,6536972,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2405,144205958,56205,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2406,144205959,60651,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2407,144205960,43233,C1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,RIEDEL
2410,144205963,2734398,C([C@@H]1[C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)(O)[O-].[Na+].[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2411,144205964,6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
2413,144205966,16219444,C1CCC(CC1)N.C1CCC(CC1)N.C([C@H](COP(=O)(O)O)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2414,144205967,33611,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,29.8493,-34.9828,SigmaAldrich
2415,144205968,9983292,CCC(=O)O.CCC(=O)O.C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2416,144205969,23064738,O.O.O.O.O.O.[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SigmaAldrich
2418,144205971,23676755,C(C(CS(=O)(=O)[O-])S)S.O.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,FLUKA
2419,144205972,9936727,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,29.8493,-38.928,SIGMA
2420,144205973,451417,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2421,144205974,6918303,C1C[C@@H]2CN(C(=O)C3=CC=CC(=C23)C1)[C@@H]4CN5CCC4CC5.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,19.9496,-43.6733,Bosche
2422,144205975,1201518,C[C@]12CC[C@H](C1(C)C)C[C@H]2O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
2423,144205976,21881620,CC1=CC=C(C=C1)/C=C/2\C3CCC(C2=O)C3(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
2424,144205977,12675,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
2425,144205978,5206,C(OC(C(F)(F)F)C(F)(F)F)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
2426,144205979,3226,C(C(OC(F)F)(F)F)(F)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
2427,144205980,31799,C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Apollo
2428,144205981,5484,CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,ASDI
2429,144205982,2972,CC1=C(C(=O)C=CN1C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,ASDI
2430,144205983,517304,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(CS(=O)(=O)O)S(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,ASDI
2431,144205984,6364626,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)[O-])/O2)O)O.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,BIOMOL
2432,144205985,23670359,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bionet
2433,144205986,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2434,144205987,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,Active,55.0,,,active antagonist,active antagonist,5.5157,-110.185,inconclusive antagonist,28.1796,-35.3102,Bosche
2436,144205989,23681451,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2438,144205991,443866,CC1=CC=CN2C1=NC=C(C2=O)C3=NN=N[N-]3.[K+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2441,144205994,107999,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2442,144205995,5284631,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2443,144205996,66359,CC(=O)O[C@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2444,144205997,104865,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2445,144205998,119570,CCCN[C@H]1CCC2=C(C1)SC(=N2)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2446,144205999,5362376,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2447,144206000,2040,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2448,144206001,636405,CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2450,144206003,4121,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2452,144206005,5536,CCOC1=CC(=C(C=C1C(=O)CCC(=O)O)OCC)OCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2453,144206006,40973,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2454,144206007,656583,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,Inconclusive,20.0,,,active agonist,active agonist,0.530804,26.6716,inactive,,0.0,Bosche
2456,144206009,23695982,C1=CC=C2C(=C1)N=C3C(=CC(=O)C4=C3C(=O)C=C(N4)C(=O)[O-])O2.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2457,144206010,2787,CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2458,144206011,4820,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,Inconclusive,20.0,,,active agonist,active agonist,16.7855,39.0587,inactive,,0.0,Bosche
2459,144206012,92400,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N2C[C@H](C[C@H]2C(=O)O)SC3=CC=CC=C3,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2460,144206013,20055424,CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2461,144206014,27812,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2463,144206016,64647,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2464,144206017,23663938,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2465,144206018,23662369,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2466,144206019,155434,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2467,144206020,11954009,CN1N=NN=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)O.CN1N=NN=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)O.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2468,144206021,441406,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COP(=O)([O-])[O-])O)C)O.[Na+].[Na+],Inconclusive,20.0,,,active agonist,active agonist,3.7578,82.1829,inactive,,0.0,Bosche
2469,144206022,9801803,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C\4/C[C@H](C[C@@H](C4=C)O)O)C,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,33.4915,-52.103,Bosche
2470,144206023,3950,C1CCC(CC1)NC(=O)N(CCCl)N=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2471,144206024,39764,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2472,144206025,21102,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2OC(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2473,144206026,5281080,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C.[Cl-].[Cl-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2474,144206027,656511,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,Inconclusive,20.0,,,active agonist,active agonist,16.1535,30.1981,inactive,,0.0,Bosche
2476,144206029,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,Inconclusive,20.0,,,active agonist,active agonist,0.74978,94.8137,inactive,,0.0,Bosche
2477,144206030,135508550,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCNC(=N2)N)CNC(=O)C[C@H](CCCN)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2478,144206031,2541,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Bosche
2479,144206032,91442,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Chembridge
2480,144206033,28280,CC(C)(CO)[C@H](C(=O)NCCCC(=O)[O-])O.CC(C)(CO)[C@H](C(=O)NCCCC(=O)[O-])O.[Ca+2],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Chembridge
2481,144206034,160024,C1[C@H](OC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Chemical Block
2482,144206035,5282164,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,ChemPacific
