PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
3104,144206657,5281250,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC(C(=C(C1)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C[C@H](CC2(C)C)OC(=O)CCCCCCCCCCCCCCC)C)\C)\C)/C)/C)(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,INDOFINE
3105,144206658,4041,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Innovapharm
3106,144206659,23668516,CCCCC(=O)[O-].[K+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Innovapharm
3107,144206660,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3108,144206661,1548955,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3,Active,56.0,,,active antagonist,active antagonist,3.10171,-104.626,inconclusive antagonist,29.8493,-56.062,InterBioScreen
3109,144206662,8225,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)OC(=O)CC)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,29.8493,-100.608,inconclusive antagonist,33.4915,-52.353,InterBioScreen
3110,144206663,7436,CNCC(=O)C1=CC(=C(C=C1)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3111,144206664,60196345,CC(=O)N[C@@H](C=O)[C@@H]([C@@H]([C@H](CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3112,144206665,60196345,CC(=O)N[C@@H](C=O)[C@@H]([C@@H]([C@H](CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3113,144206666,107715,CC(C)[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,33.4915,-37.5401,inconclusive antagonist,31.618,-53.1451,InterBioScreen
3114,144206667,14743,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CC[C@]35C,Inconclusive,20.0,,,active agonist,active agonist,0.100676,29.9492,inactive,,0,InterBioScreen
3115,144206668,24180680,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)OC3CC[C@@]4([C@H]5CC[C@@]6([C@H]([C@H](C[C@@]6([C@@H]5CCC4C3)O)O)C7=CC(=O)OC7)C)C)C)O)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,0.298493,69.349,inactive,,0,InterBioScreen
3116,144206669,9548595,C/C=C(/CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H]([C@H]4C)O)C)C)\C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3117,144206670,6216,CC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)OC(=O)C)O,Inconclusive,20.0,,,active agonist,active agonist,0.149601,96.2114,inactive,,0,InterBioScreen
3118,144206671,71264,CCOC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(C)C)C=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3119,144206672,23665888,CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,25.1151,-133.879,active antagonist,31.0171,-65.0169,InterBioScreen
3120,144206673,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,11.8832,-26.2405,inactive,,0,InterBioScreen
3121,144206674,43815,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,26.6032,-97.4759,active antagonist,21.1317,-88.767,InterBioScreen
3122,144206675,71890,C1=CC=C2C(=C1)C(=NN=C2NN)CC3=CC=NC=C3,Active,47.0,,,active antagonist,active antagonist,20.3361,-87.9901,inactive,,0,InterBioScreen
3123,144206676,63002,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,InterBioScreen
3124,144206677,4476,C1=CC(=CN=C1)C(=O)OCC(COC(=O)C2=CN=CC=C2)(COC(=O)C3=CN=CC=C3)COC(=O)C4=CN=CC=C4,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3125,144206678,3743,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3126,144206679,60714,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3127,144206680,5284584,C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl.O,Inconclusive,20.0,,,active agonist,active agonist,26.6032,114.181,inactive,,0,Kemprotec
3128,144206681,60196346,CC(=O)OCC(=O)[C@]1(C(=C)CC2[C@@]1(C[C@@H]([C@]3(C2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,Inconclusive,20.0,,,active agonist,active agonist,0.0181246,109.992,inconclusive antagonist,,,Kemprotec
3129,144206682,9886081,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CO)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3130,144206683,443928,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)C)F,Inconclusive,20.0,,,active agonist,active agonist,0.0618872,111.054,inactive,,0,Kemprotec
3131,144206684,68549,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3132,144206685,71113,CCCC(CCC)C(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3133,144206686,5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,27.644,-46.7851,active antagonist,32.2305,-61.7146,Kemprotec
3134,144206687,34081,C1CC(C(C(C1)(COC(=O)C2=CN=CC=C2)COC(=O)C3=CN=CC=C3)O)(COC(=O)C4=CN=CC=C4)COC(=O)C5=CN=CC=C5,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3135,144206688,4870,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3136,144206689,198165,CC1=CC2=C(C[C@H]3[C@@H]4[C@]2(CCCC4)CCN3C)C=C1.OP(=O)(O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3137,144206690,92965,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3138,144206691,23688977,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CN3C=NN=N3)C(=O)[O-])CSC4=NN=CS4.[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3139,144206692,39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3140,144206693,5284529,COC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3141,144206694,5876,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)C[C@@H](C4=CC(=O)C=C[C@]34C)F)O,Inconclusive,20.0,,,active agonist,active agonist,0.0161535,115.069,inactive,,0,Kemprotec
3142,144206695,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3143,144206696,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3144,144206697,2515,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3145,144206698,656604,CC(C)(C(=O)N[C@@H](CS)C(=O)O)S,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3146,144206699,50294,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3147,144206700,6257,COC1=CC=CC=C1OCC2CNC(=O)O2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3148,144206701,6915744,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3149,144206702,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3150,144206703,5484727,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3151,144206704,71587,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO.Cl.Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,33.4915,-50.2765,Kemprotec
3152,144206705,68624,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Kemprotec
3153,144206706,62937,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O,Inconclusive,20.0,,,active agonist,active agonist,4.73079,56.061,inconclusive antagonist,29.8493,-56.8492,Kemprotec
3154,144206707,7188,C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,1.10053,-101.723,active antagonist,0.943918,-75.4983,Labotest
3155,144206708,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3156,144206709,6446,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,Inconclusive,20.0,,,active agonist,active agonist,0.00237101,41.116,inactive,,0,Labotest
3157,144206710,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,5.95572,-110.072,active antagonist,15.5454,-99.817,Labotest
3158,144206711,2557,CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,Inactive,0.0,,,inactive,inactive,,0,active antagonist,26.6032,-53.2327,Labotest
3159,144206712,6010,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3160,144206713,6010,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3161,144206714,7902,CN(C)CCO,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,Labotest
3162,144206715,2724333,[C@H]1([C@@H]2[C@@H]([C@H](C(=O)O2)O)O[C@H]1O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3163,144206716,107526,C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3164,144206717,7618,C(CO)N(CCO)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3165,144206718,9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3166,144206719,21700,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,-76.3425,inactive,,0,Labotest
3167,144206720,3705,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3168,144206721,3705,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Labotest
3169,144206722,60196347,CCN\1C2=CC=CC=C2S/C1=C/C=C/C=C/C3=[N+](C4=CC=CC=C4S3)CC.[Cl-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,12.3481,-111.256,active antagonist,13.8548,-86.3653,Labotest
3170,144206723,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,Inconclusive,20.0,,,active agonist,active agonist,0.618872,92.5403,inactive,,0,Life Chemicals
3171,144206724,2006,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Life Chemicals
3172,144206725,10113978,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,2.98493,-35.937,active antagonist,13.3332,-42.1112,Life Chemicals
3173,144206726,16052038,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1SC)[C@@H]([C@H](C)Cl)NC(=O)[C@@H]2C[C@H](CN2C)CCC)O)O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LKT Lab
3174,144206727,65632,C1CSC(=O)C1NC(=O)CSCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LKT Lab
3175,144206728,8395,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
3176,144206729,8395,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
3177,144206730,10212,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,Microsource
3178,144206731,60196264,CC[C@@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@@H]([C@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3179,144206732,16961,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+],Inconclusive,20.0,,,active agonist,active agonist,1.49601,141.785,inactive,,0,Microsource
3180,144206733,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3181,144206734,54685925,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,21.1317,-33.7271,Microsource
3182,144206735,2723601,C1=NC2=C(N1)C(=S)N=C(N2)N,Active,49.0,,,active antagonist,active antagonist,0.643084,-38.8695,inactive,,0,Microsource
3183,144206736,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3184,144206737,119020,C(CCN=C(N)N)CN=C(N)N.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3185,144206738,11650,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3186,144206739,636396,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3187,144206740,71277,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,Inactive,0.0,,,inactive,inactive,,0,active antagonist,7.4978,-49.211,Microsource
3188,144206741,3037582,[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3189,144206742,23667299,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C.[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3190,144206743,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3191,144206744,135482068,CCNCC.CCN(CC)/[N+](=N/O)/[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3192,144206745,439318,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3193,144206746,6915944,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3194,144206747,122797,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3195,144206748,6437877,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3196,144206749,5561,C(CCl)N(CCCl)CCCl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Microsource
3197,144206750,9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Molecular Diversity
3198,144206751,208947,CC1=C2CC[C@@H](C(=O)N2C3=CC=CC=C13)CC4=C(NC=N4)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3199,144206752,3089,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,13.3332,-29.9718,inactive,,0,NCGCChem
3200,144206753,3047798,CC1CC(=O)NN=C1C2=CC=C(C=C2)NCC(C)(C)NCC(COC3=C(C=CC(=C3)Cl)C#N)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3201,144206754,213037,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)NS(=O)(=O)C4=CC=C(S4)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3202,144206755,60196348,CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4.C(=O)(C(F)(F)F)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,26.6032,-114.8,active antagonist,22.3838,-114.792,NCGCChem
3203,144206756,644025,CN[C@]1(CCCCC1=O)C2=CC=CC=C2Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3204,144206757,182137,CN[C@@]1(CCCCC1=O)C2=CC=CC=C2Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3205,144206758,92094,CC1=CC(=CC2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3206,144206759,14985,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCGCChem
3207,144206760,16051931,CNC(=NC)NCC1=CC=CC=C1.CNC(=NC)NCC1=CC=CC=C1.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3208,144206761,9800972,CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3209,144206762,284314,CC1=CC=C(C=C1)S(=O)(=O)O.CS(=O)(=O)OCCCNCCCOS(=O)(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3210,144206763,24194514,CC1=C(C2=CC(=C(C=C2N1)OC)OC)CCN3CCN(CC3)C4=CC=CC=C4.Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,15.8465,-30.5035,NCI
3211,144206764,3003870,COC1=C(C=C(C=C1)C2NC(=S)N3N2C(=S)NC3C4=CC(=C(C=C4)OC)OC)OC,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,0.138548,-112.126,active antagonist,0.138548,-76.0845,NCI
3212,144206765,9434,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46.[Br-].[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3213,144206766,16682839,C1=CC(=CC=C1NC(=O)CO)[As](=O)(O)O[Bi]=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3214,144206767,12305761,C1=CC2=C(C(=C1)O)C(=O)C3=C([C@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO,Inactive,0.0,,,inactive,inactive,,0,active antagonist,24.6377,-46.0894,NCI
3215,144206768,8954,C1=CC(=CC=C1NCS(=O)[O-])S(=O)(=O)C2=CC=C(C=C2)NCS(=O)[O-].[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3216,144206769,28871,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3217,144206770,28871,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3218,144206771,656634,COC1=CC(=CC(=C1OC)OC)C[C@H]2C3=CC(=C(C=C3CCN2)O)O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3219,144206772,443949,C1CN(CCN1CCO)C(=O)CN2C3=C(C=CC(=C3)Cl)SC2=O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3220,144206773,16106,CN1CCN(CC1)C2=NC3=CC=CC=C3CC4=CC=CC=C42,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3221,144206774,3015003,CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
3222,144206775,101587,C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NCI
