cid,clean_smiles
32778,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1
14868,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
7151,COC(=O)c1cccnc1
3821,CNC1(c2ccccc2Cl)CCCCC1=O
5282219,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
117965,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
6093170,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
464,O=C(O)CNC(=O)c1ccccc1
54680691,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
15165,CC(N)C12CC3CC(CC(C3)C1)C2
4763,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
3032361,C=CCN1C(=O)C(CC(C)C)NC1=S
135413523,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
235905,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
31477,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
7232,c1ccc2sc(SNC3CCCCC3)nc2c1
5877,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
11088,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
14878,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O
2893,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
30951,C=CCOc1ccc(CC(=O)O)cc1Cl
32343,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
60795,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
2484,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
6915944,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1
6436628,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1
969472,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
54677470,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
443879,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
135398741,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21
68740,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
27447,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
23665410,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O
3025067,c1cc2c(c(N3CCNCC3)c1)OCCO2
65909,CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21
443375,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21
208953,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
5478883,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
68313,CN(C)CCc1ccc(O)cc1
11082,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O
5324289,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5
120081,COc1cc2[nH]c(=O)[nH]c(=O)c2cc1OC
135430323,Cc1cc(=O)c2c(O)c3c(O)cc(=O)c4c3c3c(cc(O)c1c23)C(C)(C)C=4O
65940,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)s1
5284442,O=C(O)CCCC/C=C(\c1ccccc1)c1cccnc1
19592,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O
22833303,CCCCCCCCCCCC(=O)OC[C@@H](O)C1OC[C@H](O)[C@H]1O
30717,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12
68940,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1
72146,COc1cc(C(=S)N2CCOCC2)ccc1O
10252,CC(=O)NC(=O)c1ccccc1O
65770,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C
66909,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
594,NC(CS)C(=O)O
6764,O=C1C(=O)c2ncccc2-c2cccnc21
5369886,C/C=C/C=N/NC(=O)c1ccncc1
42725,Nc1ccc(C(=O)Nc2ccccc2N)cc1
26483,CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C
5368724,O=C(O)/C=C/C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
71518,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
36102,Cc1ccc(S(=O)(=O)NC(=O)N[C@@H](C)Cc2ccccc2)cc1
39328,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12
32593,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1
28718,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
5280363,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
16351,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
49381,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
135409471,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
107921,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O
443945,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
56463,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
5282435,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
9868041,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1
28446,CNc1c2c(nn1C)CCCC2
11350,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1
9862176,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O
17756939,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
65614,CC(Cc1ccccc1)NC=O
11043,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
65776,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12
12938,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O
36190,CCN(CC)CCOc1ccccc1OC
71821,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
5282198,CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C
71267,Cc1cccc(C)c1NC(=O)CN1CCCCCC1
194699,O=C(CCl)c1ccc(Oc2ccc(C(=O)CCl)cc2)cc1
11634155,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
65477,CC(C)(N)Cc1ccc(Cl)cc1
2292,CCCCNCC(O)c1ccc(O)cc1
160796,CC(Cc1ccccc1)NCc1ccccc1Cl
65682,C[C@@H](Cc1ccccc1)N(C)C
68835,O=C(CN1CCNCC1)NC1CCCCC1
68909,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F
14604,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1
24361,Cc1cccc(C)c1NC(=O)CN1CCCC1
68706,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
6063342,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1
69594,NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
2447,CC(C)C(Br)C(=O)NC(N)=O
6434871,O=C(/C=C/c1cccc(F)c1)NC1CC1
13756,O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
28858,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
2018,CC(=O)Nc1ccc(CC(=O)O)cc1
15250,CC(C)Cc1ccc(CC(=O)O)cc1
39299,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1
70374,O=C(NCN1CCOCC1)c1cnccn1
26436,CCOC(=O)Cc1ccc(-c2ccccc2)cc1
41109,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O
8614,O=C(O)CNC(=O)c1ccccc1I
68888,CC(C)(C)C(=O)NCCCC(=O)O
68907,CCNC(=O)NCc1cccc(Cl)c1
17756940,Cc1cccc(C)c1NC(=O)NC1=CCCN1C
72073,O=[n+]1ccn([O-])c2ccccc21
16564,NC(N)=NCC1COc2ccccc2O1
62436,c1ccc(C2(N3CCCC3)CCCCC2)cc1
62751,c1csc(C2(N3CCCCC3)CCCCC2)c1
11147,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
5280933,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O
68662,COC(=O)CC[C@H](N)C(=O)O
5281233,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
21847,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
71643,Oc1ccccc1C=NCc1ccccc1
161562,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
219081,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
72157,CCCOc1ccc2nc(NC(=O)OC)sc2c1
9047,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
969494,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
3275,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
8708,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
62529,N#CC1(N2CCCCC2)CCCCC1
6871212,COc1ccc(/C=N/NC(=O)c2ccncc2)c(C(=O)O)c1OC
18484,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
65600,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2
27918,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
71234,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
10832,Nc1ncnc(Nc2ccccc2)n1
65630,O=C(OC1CN2CCC1CC2)c1ccccc1
68947,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
65684,Cc1ccc2c(c1)C1CN(C)CCC1N2
197861,O=C1CCCCC1CN1CCCCC1
65790,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
12597,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
667483,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1
65944,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
21453,COc1ccc(Cc2cnc(N)nc2N)cc1OC
60605,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
5310993,Cc1cnc(C(=O)O)c[n+]1[O-]
68664,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
119583,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
128798,O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1
5487,Clc1ccc2nsnc2c1NC1=NCCN1
10476437,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
68942,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1
10046567,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
60172,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
15763,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
71321,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O
31060,CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1
12358742,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
250948,C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O
71671,CC(NNC(=O)c1ccccc1)c1ccccc1
9454,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
71693,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
16837,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
60196286,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
6719,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1
68939,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
31475,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O
70846,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1
37384,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1
37910,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
19918,CCc1ncnc2cc(OC)c(OC)cc12
10944,CCOC(=O)NC(O)C(Cl)(Cl)Cl
7572,NC(=O)Oc1ccc(Cc2ccccc2)cc1
65620,Cc1ccc2c(Br)cc(Br)c(O)c2n1
21583,CN(Cc1ccccc1)Cc1ccccc1
31343,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC
15568,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1
71818,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
6194,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
65596,CCCCCCCCCCCCOCCCN
71645,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
4602,O=C(Nc1ccc(O)cc1)c1ccccc1O
8298,CC1CC(O)CC(C)(C)C1
10404,CCOC(=S)SSC(=S)OCC
264852,Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1
8961,Oc1ccc(Cl)c2c1CCC2
14369,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1
90202,CCCCCCOC(=O)c1cccnc1
32322,CCCC(C)(COC(N)=O)COC(=O)NC1CC1
71840,CC(=NCc1ccccc1)c1ccccc1O
19917,CC(C)CCCC(C)NC(C)C
68089,CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12
71839,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1
10646,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1
21798,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1
1550997,O=C1/C(=C\c2cccs2)CCC/C1=C\c1cccs1
17499,CC(=O)Nc1ccc(OC(C)=O)cc1
67686,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
62495,CN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
60196287,O=C1CC[C@@H](C(=O)N[C@H]2C[C@@H]2c2ccccc2)N1
17595,CCN1CCCC1=O
7405,O=C1CC[C@@H](C(=O)O)N1
636367,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
31340,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
638678,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
9068,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1
92094,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2
5355130,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
6034,CCOc1cc(NC(C)=O)ccc1C(=O)OC
7315,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O
5280805,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
5859,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1
107926,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
17931,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21
47979,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
6040,c1ccc2c(c1)OCC(CN1CCCCC1)O2
7975,Cc1ccccn1
28891,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1
159977,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
17693,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1
12628,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
165457,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
60582,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
234310,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
8434,CCOC(=O)c1ccc(O)cc1
19646,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1
9574235,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC
33334,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1
64517,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2
53555,Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O
6918493,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
36663,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1
7181,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
31390,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
667497,CN1CCN(C(=O)C2CCCCC2)CC1
616236,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
135524783,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)NC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O
92879,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
6433573,O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1
71128,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
68943,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1
72098,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
14895,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1
65584,O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1
7174,CCCOC(=O)c1ccc(N)cc1
7176,CC(C)COC(=O)c1ccc(N)cc1
71895,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
6506392,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
5283740,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
12895035,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12
23716429,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-]
446284,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
445580,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
56846451,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2
71986,COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12
6433334,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
36354,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl
57952,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1
5359371,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
5284596,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
5360515,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
57242,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21
5282381,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
8955,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
5284513,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
6604100,O=C1N=C([O-])CN1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
24832676,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@@H]14)[C@@H](O)[C@@H]6OC
2783,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
44112,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
5374,C=CCN1CCc2nc(N)sc2CC1
443884,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
68848,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
27400,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
45055378,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
105104,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
9925873,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341
11548,CC(C[N+](C)(C)C)OC(N)=O
5831,C[N+](C)(C)CCOC(N)=O
8288,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
6852391,CCCC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
6243,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
27350,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
6321424,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
10921,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
3604,C[N+](C)(C)CCCCCC[N+](C)(C)C
8246,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
441071,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
16051918,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
6172,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
50287,CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1
31402,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
57782,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
5957,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
5361,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
6083,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
145815,NC(=O)CC[C@@H](N)C(=O)O
11051686,CCC(C)[C@@H](N)C(=O)O
439524,CC(C)C[C@@H](N)C(=O)O
68841,N[C@@H](COP(=O)(O)O)C(=O)O
164739,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
10215,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21
157672,CN1CCC[C@@H]1c1cccnc1
6505803,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
132519,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
51683,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O
72092,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1
16760569,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
6438394,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
